OrderID,Date,ProductID,CustomerID,StoreID,Channel,PaymentMethod,PromoType,Quantity,UnitPrice,UnitCost,Sales,Profit
O1002887,2023-11-01,11,1476,34,Online,Credit Card,None,3,182.18,91.67,546.54,271.53
O1002888,2024-02-11,17,2850,48,Store,Credit Card,Clearance,4,32.42,21.74,129.68,42.72
O1002889,2025-10-17,8,611,69,Store,Online Payment,None,4,164.94,102.22,659.76,250.88
O1002890,2024-08-12,6,3509,61,Online,Cash,None,2,98.54,64.95,197.08,67.18
O1002891,2024-05-31,18,4990,44,Online,Credit Card,Clearance,3,81.39,94.0,244.17,-37.83
O1002892,2025-05-23,38,1114,66,Store,Credit Card,None,5,65.45,36.11,327.25,146.7
O1002893,2023-10-20,2,3385,30,Store,Credit Card,Clearance,6,21.88,16.63,131.28,31.5
O1002894,2023-08-29,14,3633,1,Store,Credit Card,Bundle,4,80.47,56.17,321.88,97.2
O1002895,2025-12-18,12,2747,11,Online,Credit Card,Bundle,4,86.2,44.02,344.8,168.72
O1002896,2025-05-30,9,1511,41,Online,Credit Card,Seasonal,4,40.12,30.65,160.48,37.88
O1002897,2024-04-08,3,4925,67,Online,Credit Card,None,3,148.8,86.06,446.4,188.22
O1002898,2025-11-03,8,3129,14,Online,Credit Card,Seasonal,2,162.52,91.56,325.04,141.92
O1002899,2024-02-12,21,1855,7,Mobile App,Cash,None,3,90.27,48.29,270.81,125.94
O1002900,2025-01-10,18,1325,93,Store,Credit Card,None,6,146.86,77.17,881.16,418.14
O1002901,2023-02-08,25,4354,87,Online,Cash,Clearance,4,32.76,32.74,131.04,0.08
O1002902,2025-02-03,35,3612,59,Store,Online Payment,Seasonal,3,152.17,94.45,456.51,173.16
O1002903,2023-07-15,5,4456,32,Mobile App,Cash,Seasonal,1,145.37,97.75,145.37,47.62
O1002904,2023-09-22,14,3721,75,Online,Cash,Clearance,5,44.12,58.22,220.6,-70.5
O1002905,2025-06-05,35,606,17,Online,Credit Card,None,4,169.99,98.91,679.96,284.32
O1002906,2023-08-14,10,3903,2,Store,Cash,None,3,40.89,24.39,122.67,49.5
O1002907,2024-06-13,4,4955,100,Mobile App,Cash,None,2,74.3,41.61,148.6,65.38
O1002908,2025-10-06,10,119,92,Online,Credit Card,None,4,40.65,27.95,162.6,50.8
O1002909,2025-11-12,16,3748,109,Online,Credit Card,Seasonal,4,66.5,45.59,266.0,83.64
O1002910,2024-05-01,11,3938,100,Store,Cash,Clearance,4,140.47,82.72,561.88,231.0
O1002911,2023-04-02,21,1723,16,Store,Online Payment,None,4,95.53,60.29,382.12,140.96
O1002912,2023-11-11,9,4337,7,Online,Online Payment,None,2,53.52,23.18,107.04,60.68
O1002913,2024-11-06,24,2016,115,Store,Credit Card,Seasonal,6,46.68,29.18,280.08,105.0
O1002914,2024-01-05,35,2130,107,Online,Credit Card,None,3,176.88,93.53,530.64,250.05
O1002915,2025-02-28,13,355,57,Online,Credit Card,None,6,100.92,54.62,605.52,277.8
O1002916,2025-12-23,22,1876,68,Store,Credit Card,Seasonal,6,113.74,72.55,682.44,247.14
O1002917,2024-11-11,29,3921,15,Online,Credit Card,None,4,31.8,19.12,127.2,50.72
O1002918,2024-11-15,3,2741,27,Store,Cash,None,3,158.26,86.11,474.78,216.45
O1002919,2024-08-03,14,1525,45,Store,Credit Card,Clearance,8,53.14,56.14,425.12,-24.0
O1002920,2023-07-24,26,3635,28,Store,Cash,None,5,67.02,32.93,335.1,170.45
O1002921,2024-09-25,11,1710,66,Online,Cash,None,4,179.0,78.84,716.0,400.64
O1002922,2025-10-18,17,1932,47,Online,Cash,Clearance,3,30.43,19.08,91.29,34.05
O1002923,2025-01-25,19,2584,32,Online,Cash,Seasonal,3,114.27,85.69,342.81,85.74
O1002924,2025-04-04,38,459,29,Store,Credit Card,Clearance,4,38.35,37.24,153.4,4.44
O1002925,2025-08-04,5,2529,94,Store,Cash,None,7,145.1,94.11,1015.7,356.93
O1002926,2024-02-29,26,3607,78,Store,Credit Card,Clearance,3,34.5,35.32,103.5,-2.46
O1002927,2024-01-04,39,1033,15,Mobile App,Credit Card,None,4,161.57,100.99,646.28,242.32
O1002928,2025-11-29,37,2792,91,Store,Online Payment,None,7,157.38,93.33,1101.66,448.35
O1002929,2024-05-18,23,58,107,Online,Credit Card,None,5,72.85,31.15,364.25,208.5
O1002930,2025-03-15,16,4118,31,Online,Credit Card,None,3,88.49,46.21,265.47,126.84
O1002931,2024-11-27,6,3569,51,Online,Online Payment,Clearance,5,61.79,49.77,308.95,60.1
O1002932,2023-05-16,11,3615,14,Store,Online Payment,None,3,186.92,93.68,560.76,279.72
O1002933,2023-12-11,32,2188,118,Online,Credit Card,Bundle,2,62.39,35.76,124.78,53.26
O1002934,2023-12-24,2,2959,87,Store,Cash,Seasonal,5,29.95,16.6,149.75,66.75
O1002935,2023-07-15,29,3593,54,Mobile App,Online Payment,Seasonal,5,29.51,22.29,147.55,36.1
O1002936,2025-05-03,38,1820,11,Store,Credit Card,None,2,75.06,34.89,150.12,80.34
O1002937,2025-11-24,18,1940,2,Online,Online Payment,Clearance,6,84.4,89.37,506.4,-29.82
O1002938,2025-11-25,33,1630,55,Store,Online Payment,Seasonal,4,28.26,18.39,113.04,39.48
O1002939,2023-08-02,40,1860,47,Online,Cash,None,6,88.9,41.16,533.4,286.44
O1002940,2024-05-07,31,3406,52,Online,Credit Card,None,3,134.74,62.18,404.22,217.68
O1002941,2023-09-13,21,4533,48,Online,Credit Card,None,5,88.97,57.85,444.85,155.6
O1002942,2023-03-10,23,1125,115,Store,Credit Card,Seasonal,1,58.43,44.14,58.43,14.29
O1002943,2024-11-09,9,1344,44,Mobile App,Credit Card,Bundle,4,46.54,24.24,186.16,89.2
O1002944,2025-07-31,6,221,50,Store,Credit Card,None,1,112.46,68.39,112.46,44.07
O1002945,2023-03-26,32,1915,91,Online,Online Payment,None,5,73.19,43.36,365.95,149.15
O1002946,2024-12-04,21,3969,42,Store,Credit Card,Seasonal,6,90.62,46.78,543.72,263.04
O1002947,2023-02-07,38,1769,71,Store,Credit Card,Clearance,4,39.84,33.16,159.36,26.72
O1002948,2025-07-13,30,28,88,Store,Credit Card,Clearance,3,33.2,27.52,99.6,17.04
O1002949,2023-03-12,11,976,109,Online,Credit Card,Seasonal,3,147.31,109.69,441.93,112.86
O1002950,2024-04-22,39,1078,4,Online,Credit Card,None,4,166.39,92.28,665.56,296.44
O1002951,2023-05-16,1,1014,76,Mobile App,Credit Card,None,6,90.99,42.1,545.94,293.34
O1002952,2024-03-27,4,4126,64,Online,Online Payment,None,3,81.71,40.08,245.13,124.89
O1002953,2024-04-15,25,4731,71,Mobile App,Online Payment,None,4,61.45,36.43,245.8,100.08
O1002954,2024-08-14,25,2252,119,Online,Credit Card,Seasonal,6,48.17,35.62,289.02,75.3
O1002955,2025-06-27,30,480,33,Online,Credit Card,Clearance,3,24.35,23.54,73.05,2.43
O1002956,2025-12-28,26,4799,99,Mobile App,Online Payment,Influencer,4,58.52,34.27,234.08,97.0
O1002957,2024-01-10,11,3555,80,Online,Credit Card,Bundle,4,131.02,113.24,524.08,71.12
O1002958,2025-10-08,6,4105,50,Online,Credit Card,None,3,116.84,57.93,350.52,176.73
O1002959,2024-04-13,39,570,85,Online,Credit Card,None,3,147.14,77.02,441.42,210.36
O1002960,2023-05-10,14,720,94,Mobile App,Credit Card,Seasonal,5,78.34,56.39,391.7,109.75
O1002961,2024-10-19,7,790,6,Store,Credit Card,None,3,130.14,63.98,390.42,198.48
O1002962,2025-03-03,3,4989,67,Store,Credit Card,None,4,146.29,71.45,585.16,299.36
O1002963,2023-11-28,33,3664,7,Mobile App,Cash,None,3,33.9,17.63,101.7,48.81
O1002964,2024-10-08,34,4178,4,Mobile App,Credit Card,Influencer,3,133.93,81.33,401.79,157.8
O1002965,2024-04-19,36,3149,26,Online,Credit Card,Seasonal,6,73.49,53.3,440.94,121.14
O1002966,2023-06-08,35,1763,25,Mobile App,Online Payment,None,4,178.01,94.41,712.04,334.4
O1002967,2024-02-28,7,1768,71,Store,Cash,None,2,112.16,76.9,224.32,70.52
O1002968,2024-04-13,1,484,100,Store,Cash,Seasonal,3,74.2,54.63,222.6,58.71
O1002969,2024-01-10,21,1225,77,Online,Credit Card,Clearance,5,50.76,49.45,253.8,6.55
O1002970,2025-09-29,21,3235,102,Store,Credit Card,Seasonal,3,82.0,48.23,246.0,101.31
O1002971,2024-03-01,2,2091,43,Online,Online Payment,None,4,34.52,17.26,138.08,69.04
O1002972,2024-11-17,36,2719,109,Store,Cash,None,8,89.2,59.46,713.6,237.92
O1002973,2023-01-13,26,4364,30,Store,Cash,Influencer,5,60.18,32.56,300.9,138.1
O1002974,2023-12-10,28,631,89,Store,Cash,Seasonal,5,122.61,68.36,613.05,271.25
O1002975,2025-08-29,22,3629,20,Store,Online Payment,None,4,117.61,63.66,470.44,215.8
O1002976,2025-09-05,40,4874,70,Online,Credit Card,None,3,93.63,53.74,280.89,119.67
O1002977,2025-12-07,32,4488,37,Online,Online Payment,None,2,67.18,36.13,134.36,62.1
O1002978,2023-03-04,24,985,74,Mobile App,Online Payment,None,7,52.97,29.58,370.79,163.73
O1002979,2025-08-03,21,1439,55,Online,Online Payment,Bundle,6,71.16,43.51,426.96,165.9
O1002980,2023-10-21,34,3087,14,Store,Credit Card,None,3,172.93,101.02,518.79,215.73
O1002981,2023-01-07,15,2328,72,Online,Cash,None,4,66.05,42.35,264.2,94.8
O1002982,2023-04-12,35,3231,90,Online,Credit Card,Clearance,5,96.93,112.62,484.65,-78.45
O1002983,2025-04-02,6,3337,105,Store,Cash,None,5,116.91,62.62,584.55,271.45
O1002984,2024-10-10,2,772,110,Online,Credit Card,None,6,38.13,21.88,228.78,97.5
O1002985,2024-09-20,3,4355,77,Mobile App,Online Payment,Influencer,1,148.98,85.43,148.98,63.55
O1002986,2025-08-24,15,565,78,Store,Credit Card,None,2,69.04,42.13,138.08,53.82
O1002987,2023-04-14,22,3046,66,Store,Credit Card,None,6,122.32,55.94,733.92,398.28
O1002988,2023-04-01,36,4624,112,Online,Cash,Seasonal,5,77.54,45.79,387.7,158.75
O1002989,2025-10-19,37,245,42,Store,Cash,Clearance,3,118.83,87.28,356.49,94.65
O1002990,2024-10-26,2,2139,60,Online,Credit Card,None,6,35.03,21.22,210.18,82.86
O1002991,2025-04-30,31,2231,52,Online,Credit Card,Seasonal,5,108.86,68.01,544.3,204.25
O1002992,2024-07-29,9,2080,40,Online,Cash,Bundle,4,42.74,24.84,170.96,71.6
O1002993,2023-06-09,16,4303,78,Mobile App,Credit Card,Bundle,2,65.34,46.99,130.68,36.7
O1002994,2024-07-26,35,346,8,Mobile App,Cash,None,4,189.48,79.91,757.92,438.28
O1002995,2025-11-22,40,3943,77,Store,Credit Card,None,3,87.01,54.62,261.03,97.17
O1002996,2023-05-09,32,76,101,Online,Cash,None,4,71.19,34.84,284.76,145.4
O1002997,2023-05-19,8,4782,26,Mobile App,Online Payment,Influencer,3,149.25,96.26,447.75,158.97
O1002998,2024-01-15,2,4896,29,Online,Online Payment,None,4,35.88,20.49,143.52,61.56
O1002999,2024-05-13,40,3738,98,Online,Credit Card,Seasonal,1,67.83,56.8,67.83,11.03
O1003000,2024-11-20,10,4200,36,Store,Credit Card,Influencer,2,41.83,24.37,83.66,34.92
O1003001,2023-06-24,10,807,100,Online,Cash,None,3,47.91,20.96,143.73,80.85
O1003002,2025-10-20,21,754,76,Online,Credit Card,None,3,96.66,60.29,289.98,109.11
O1003003,2023-06-14,7,1008,118,Online,Cash,Bundle,4,92.25,73.57,369.0,74.72
O1003004,2023-08-08,27,1735,58,Online,Online Payment,Seasonal,3,133.88,82.69,401.64,153.57
O1003005,2025-11-26,35,1729,108,Online,Online Payment,None,2,180.22,83.13,360.44,194.18
O1003006,2024-02-17,14,824,111,Store,Cash,None,3,88.44,57.73,265.32,92.13
O1003007,2024-09-19,19,576,13,Store,Cash,Clearance,3,94.87,89.79,284.61,15.24
O1003008,2024-04-21,36,4089,26,Online,Credit Card,None,4,83.42,45.38,333.68,152.16
O1003009,2023-10-12,36,3467,53,Store,Cash,Seasonal,1,77.04,50.18,77.04,26.86
O1003010,2024-07-09,4,4100,33,Online,Cash,None,2,75.87,43.35,151.74,65.04
O1003011,2025-04-30,30,1792,7,Mobile App,Online Payment,Clearance,3,36.45,20.71,109.35,47.22
O1003012,2023-01-13,1,4265,117,Online,Credit Card,Clearance,6,62.72,51.76,376.32,65.76
O1003013,2025-08-17,7,982,93,Online,Cash,Bundle,8,90.45,65.8,723.6,197.2
O1003014,2023-07-22,26,3813,43,Mobile App,Credit Card,Influencer,1,65.8,37.36,65.8,28.44
O1003015,2025-10-02,5,1180,105,Online,Online Payment,Seasonal,2,129.61,77.26,259.22,104.7
O1003016,2025-11-20,8,2589,112,Online,Credit Card,Clearance,3,131.25,108.37,393.75,68.64
O1003017,2025-10-19,18,4705,59,Mobile App,Cash,None,3,139.73,72.53,419.19,201.6
O1003018,2024-12-14,17,440,17,Mobile App,Credit Card,None,4,43.59,26.19,174.36,69.6
O1003019,2025-09-19,23,3848,23,Store,Credit Card,None,5,64.31,36.54,321.55,138.85
O1003020,2025-07-31,37,2793,100,Online,Credit Card,None,9,159.58,86.95,1436.22,653.67
O1003021,2024-12-01,17,1607,56,Online,Online Payment,Clearance,3,24.17,21.88,72.51,6.87
O1003022,2025-09-04,13,4870,62,Mobile App,Cash,None,3,103.69,61.68,311.07,126.03
O1003023,2024-01-11,9,3912,16,Mobile App,Credit Card,Influencer,5,51.06,27.49,255.3,117.85
O1003024,2025-07-03,36,4161,5,Online,Credit Card,Seasonal,3,81.19,42.54,243.57,115.95
O1003025,2025-10-11,9,4602,11,Store,Online Payment,None,3,54.13,27.44,162.39,80.07
O1003026,2024-11-27,1,4282,85,Online,Credit Card,None,7,86.85,55.32,607.95,220.71
O1003027,2023-05-15,21,3847,15,Store,Cash,None,2,91.19,61.13,182.38,60.12
O1003028,2023-08-23,30,868,101,Mobile App,Online Payment,Clearance,2,31.28,29.17,62.56,4.22
O1003029,2023-07-05,1,1951,13,Online,Credit Card,None,3,85.3,50.7,255.9,103.8
O1003030,2024-08-07,26,1957,22,Store,Online Payment,None,5,71.78,39.73,358.9,160.25
O1003031,2024-04-20,18,888,108,Mobile App,Credit Card,None,6,134.66,80.36,807.96,325.8
O1003032,2025-06-25,32,1471,64,Online,Credit Card,Influencer,4,62.98,39.05,251.92,95.72
O1003033,2023-11-07,2,3941,4,Online,Online Payment,Seasonal,3,31.07,17.57,93.21,40.5
O1003034,2023-07-01,36,2932,24,Online,Online Payment,Influencer,3,87.24,55.06,261.72,96.54
O1003035,2024-11-05,35,278,34,Mobile App,Credit Card,None,3,180.24,84.67,540.72,286.71
O1003036,2023-06-02,28,3382,33,Store,Credit Card,Clearance,2,126.34,86.72,252.68,79.24
O1003037,2025-09-19,25,1438,25,Mobile App,Credit Card,None,2,52.0,35.85,104.0,32.3
O1003038,2023-03-30,29,277,42,Store,Credit Card,Influencer,6,30.51,17.84,183.06,76.02
O1003039,2024-06-22,7,389,54,Store,Online Payment,None,3,117.79,76.83,353.37,122.88
O1003040,2025-11-05,36,434,11,Store,Cash,Influencer,5,84.67,41.95,423.35,213.6
O1003041,2024-08-30,31,1233,31,Store,Cash,Bundle,2,114.95,59.15,229.9,111.6
O1003042,2025-06-04,31,3244,118,Online,Online Payment,None,4,119.92,84.02,479.68,143.6
O1003043,2024-04-08,20,1574,31,Store,Credit Card,Seasonal,5,37.01,25.64,185.05,56.85
O1003044,2025-04-07,6,4406,20,Store,Credit Card,Bundle,6,94.19,55.3,565.14,233.34
O1003045,2025-02-14,21,1822,108,Store,Cash,None,2,104.1,52.61,208.2,102.98
O1003046,2024-07-16,22,275,10,Online,Credit Card,None,4,131.5,61.99,526.0,278.04
O1003047,2023-04-21,11,713,80,Online,Online Payment,Bundle,7,126.26,84.01,883.82,295.75
O1003048,2025-11-30,37,1176,8,Online,Online Payment,None,4,174.28,78.17,697.12,384.44
O1003049,2023-02-23,16,3068,36,Store,Credit Card,None,2,74.64,47.98,149.28,53.32
O1003050,2024-01-27,39,2677,82,Mobile App,Credit Card,None,5,161.87,101.92,809.35,299.75
O1003051,2024-12-03,36,4813,39,Online,Credit Card,None,1,85.95,44.64,85.95,41.31
O1003052,2025-04-22,3,693,75,Store,Cash,Seasonal,6,126.2,65.67,757.2,363.18
O1003053,2024-08-09,6,577,45,Mobile App,Credit Card,Seasonal,3,93.82,58.93,281.46,104.67
O1003054,2024-03-15,16,2676,42,Online,Online Payment,None,4,74.55,41.45,298.2,132.4
O1003055,2024-03-22,25,3555,48,Mobile App,Cash,None,2,55.2,34.73,110.4,40.94
O1003056,2025-12-05,5,2035,6,Store,Credit Card,Clearance,3,80.75,84.76,242.25,-12.03
O1003057,2024-01-02,9,903,23,Store,Credit Card,Seasonal,2,45.14,25.17,90.28,39.94
O1003058,2025-07-25,35,2150,73,Online,Cash,None,2,158.33,91.99,316.66,132.68
O1003059,2023-02-26,18,3215,42,Online,Credit Card,Clearance,6,86.37,81.18,518.22,31.14
O1003060,2024-12-23,23,2366,117,Store,Credit Card,None,4,72.51,36.5,290.04,144.04
O1003061,2025-01-15,22,821,105,Online,Online Payment,Bundle,6,99.64,77.7,597.84,131.64
O1003062,2025-01-10,39,291,89,Mobile App,Credit Card,Influencer,4,148.48,93.74,593.92,218.96
O1003063,2024-04-06,5,4440,87,Store,Cash,Clearance,4,107.84,82.7,431.36,100.56
O1003064,2025-01-27,21,1684,96,Store,Online Payment,Clearance,5,63.11,55.04,315.55,40.35
O1003065,2024-05-03,4,119,5,Store,Online Payment,Clearance,4,41.15,48.19,164.6,-28.16
O1003066,2024-10-12,2,2098,25,Online,Online Payment,Seasonal,7,30.08,22.13,210.56,55.65
O1003067,2025-09-06,20,1089,98,Online,Credit Card,None,3,45.32,27.24,135.96,54.24
O1003068,2025-01-06,37,1037,111,Mobile App,Online Payment,Clearance,4,126.0,75.86,504.0,200.56
O1003069,2025-03-19,17,3275,49,Mobile App,Credit Card,None,7,44.26,19.5,309.82,173.32
O1003070,2025-11-27,29,3342,65,Store,Credit Card,None,5,31.23,17.75,156.15,67.4
O1003071,2023-08-29,37,3372,87,Mobile App,Online Payment,Seasonal,7,133.27,86.07,932.89,330.4
O1003072,2024-10-06,1,4412,54,Online,Credit Card,Influencer,2,85.62,52.73,171.24,65.78
O1003073,2024-12-21,28,2289,48,Online,Credit Card,Bundle,5,104.33,83.6,521.65,103.65
O1003074,2025-02-01,36,3693,120,Online,Online Payment,None,6,95.01,48.72,570.06,277.74
O1003075,2023-05-25,36,1226,94,Online,Credit Card,Clearance,4,52.92,57.43,211.68,-18.04
O1003076,2025-04-13,30,3259,112,Online,Credit Card,Influencer,6,45.77,23.7,274.62,132.42
O1003077,2023-08-01,38,3110,80,Store,Credit Card,None,4,72.69,42.13,290.76,122.24
O1003078,2024-03-24,25,1823,11,Online,Credit Card,None,5,60.43,30.75,302.15,148.4
O1003079,2025-02-21,1,4958,81,Online,Online Payment,None,4,83.85,57.19,335.4,106.64
O1003080,2023-10-16,40,4656,46,Mobile App,Online Payment,None,2,91.7,44.64,183.4,94.12
O1003081,2023-05-18,36,3199,106,Store,Credit Card,Clearance,4,61.96,52.33,247.84,38.52
O1003082,2025-01-10,8,952,111,Online,Credit Card,None,6,178.8,103.38,1072.8,452.52
O1003083,2023-11-04,39,891,100,Online,Online Payment,None,5,169.83,94.37,849.15,377.3
O1003084,2025-06-24,27,3227,65,Store,Online Payment,None,3,143.82,87.01,431.46,170.43
O1003085,2025-09-11,19,4582,60,Online,Online Payment,Seasonal,5,106.61,78.01,533.05,143.0
O1003086,2024-01-19,33,817,37,Store,Credit Card,Seasonal,5,28.76,18.0,143.8,53.8
O1003087,2025-03-20,26,3571,80,Store,Credit Card,Seasonal,3,60.05,33.7,180.15,79.05
O1003088,2023-09-03,32,2873,75,Online,Credit Card,None,3,65.25,34.5,195.75,92.25
O1003089,2025-10-15,14,2999,46,Store,Credit Card,None,3,82.44,40.89,247.32,124.65
O1003090,2023-09-27,16,726,116,Store,Cash,Bundle,5,62.16,50.06,310.8,60.5
O1003091,2025-08-24,4,886,80,Store,Credit Card,Bundle,7,76.45,51.47,535.15,174.86
O1003092,2025-05-12,36,2203,34,Store,Cash,None,4,98.22,59.67,392.88,154.2
O1003093,2023-12-09,11,1485,32,Store,Credit Card,None,2,162.69,99.15,325.38,127.08
O1003094,2025-06-22,6,3178,18,Mobile App,Online Payment,None,5,106.27,61.65,531.35,223.1
O1003095,2024-11-24,4,2388,69,Online,Credit Card,None,2,83.5,41.59,167.0,83.82
O1003096,2025-01-03,16,3167,52,Mobile App,Online Payment,Seasonal,4,69.83,41.28,279.32,114.2
O1003097,2024-02-20,20,2979,98,Online,Cash,None,4,43.17,19.22,172.68,95.8
O1003098,2023-09-14,34,4810,12,Mobile App,Credit Card,Seasonal,1,153.9,98.85,153.9,55.05
O1003099,2025-02-03,27,1759,61,Online,Cash,Influencer,3,145.12,72.31,435.36,218.43
O1003100,2023-02-27,33,1861,12,Online,Credit Card,Seasonal,1,31.9,18.08,31.9,13.82
O1003101,2024-01-17,1,3241,82,Online,Cash,Clearance,6,47.49,47.09,284.94,2.4
O1003102,2023-06-05,2,2819,68,Mobile App,Cash,Bundle,5,29.2,18.99,146.0,51.05
O1003103,2023-01-02,10,824,35,Store,Online Payment,Seasonal,3,42.3,21.6,126.9,62.1
O1003104,2023-01-09,16,1272,119,Store,Credit Card,None,6,88.84,38.01,533.04,304.98
O1003105,2023-04-13,3,4102,99,Online,Online Payment,None,5,136.93,78.37,684.65,292.8
O1003106,2025-10-26,35,440,24,Store,Credit Card,Bundle,5,129.08,100.74,645.4,141.7
O1003107,2025-04-25,39,857,57,Online,Online Payment,None,2,145.44,72.96,290.88,144.96
O1003108,2025-12-20,20,3602,83,Store,Credit Card,Clearance,3,30.72,22.82,92.16,23.7
O1003109,2023-04-03,33,4781,48,Store,Cash,Influencer,7,31.21,16.0,218.47,106.47
O1003110,2025-12-29,8,4265,56,Store,Online Payment,Clearance,7,108.02,111.19,756.14,-22.19
O1003111,2024-10-18,2,3624,4,Store,Credit Card,Bundle,3,28.35,18.83,85.05,28.56
O1003112,2025-05-20,36,1403,59,Mobile App,Cash,None,4,88.2,49.39,352.8,155.24
O1003113,2025-07-29,33,3851,12,Store,Cash,None,8,35.2,20.52,281.6,117.44
O1003114,2023-10-15,31,1897,101,Store,Cash,Seasonal,2,98.91,80.76,197.82,36.3
O1003115,2025-03-23,34,1642,15,Store,Credit Card,Bundle,6,137.22,100.84,823.32,218.28
O1003116,2024-12-10,29,1398,8,Store,Online Payment,Clearance,3,23.25,21.35,69.75,5.7
O1003117,2024-03-29,33,1558,59,Online,Credit Card,None,4,31.94,21.3,127.76,42.56
O1003118,2024-06-23,39,3173,49,Store,Credit Card,Bundle,2,154.1,74.67,308.2,158.86
O1003119,2023-08-17,36,4072,10,Online,Online Payment,Clearance,4,56.42,44.43,225.68,47.96
O1003120,2023-07-22,36,3315,70,Store,Online Payment,None,2,84.21,42.59,168.42,83.24
O1003121,2025-10-08,19,4172,75,Mobile App,Cash,Seasonal,4,124.25,76.1,497.0,192.6
O1003122,2025-03-12,33,1343,72,Store,Online Payment,None,6,36.53,17.71,219.18,112.92
O1003123,2024-09-12,10,2928,19,Online,Cash,Bundle,4,37.23,26.84,148.92,41.56
O1003124,2025-01-31,13,3404,4,Store,Cash,Bundle,3,77.88,46.11,233.64,95.31
O1003125,2024-03-20,35,1924,75,Mobile App,Credit Card,Seasonal,3,163.74,96.33,491.22,202.23
O1003126,2023-10-01,15,3950,116,Mobile App,Credit Card,Clearance,3,51.28,35.64,153.84,46.92
O1003127,2025-10-29,34,2797,62,Store,Cash,Bundle,3,163.06,92.68,489.18,211.14
O1003128,2025-12-20,20,1350,90,Online,Cash,None,3,43.64,22.52,130.92,63.36
O1003129,2023-08-24,11,3521,35,Mobile App,Online Payment,Seasonal,4,165.8,98.08,663.2,270.88
O1003130,2025-05-28,17,271,10,Mobile App,Cash,None,6,40.19,24.84,241.14,92.1
O1003131,2024-04-29,24,3943,56,Store,Online Payment,Seasonal,3,44.82,28.91,134.46,47.73
O1003132,2025-02-14,3,973,8,Store,Credit Card,None,4,140.13,80.93,560.52,236.8
O1003133,2023-04-30,23,2254,56,Online,Credit Card,Seasonal,2,69.56,42.42,139.12,54.28
O1003134,2024-06-09,5,3759,40,Online,Cash,Influencer,4,127.5,97.47,510.0,120.12
O1003135,2023-05-17,20,3970,16,Online,Credit Card,Bundle,7,39.98,21.84,279.86,126.98
O1003136,2025-06-11,13,1784,112,Online,Credit Card,Influencer,2,91.9,54.57,183.8,74.66
O1003137,2024-03-12,25,3213,56,Online,Credit Card,Influencer,3,53.89,35.21,161.67,56.04
O1003138,2023-10-17,34,426,78,Online,Credit Card,Bundle,1,166.04,85.84,166.04,80.2
O1003139,2025-02-05,4,4219,77,Online,Cash,Clearance,4,52.16,46.27,208.64,23.56
O1003140,2025-11-12,4,1223,107,Mobile App,Credit Card,Clearance,2,64.76,45.81,129.52,37.9
O1003141,2024-01-07,19,4011,84,Mobile App,Cash,Bundle,4,121.21,74.06,484.84,188.6
O1003142,2025-02-25,31,2544,34,Online,Cash,Bundle,4,117.67,65.16,470.68,210.04
O1003143,2025-01-25,12,2061,108,Online,Credit Card,None,5,99.52,46.46,497.6,265.3
O1003144,2024-06-20,32,1691,100,Mobile App,Online Payment,Seasonal,5,55.68,34.12,278.4,107.8
O1003145,2025-06-01,1,3845,87,Online,Credit Card,None,4,83.9,54.07,335.6,119.32
